D00049	D00059	D00079	D00094	D00095	D00136	D00139	D00180	D00225	D00235	D00241	D00255	D00295	D00300	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00397	D00400	D00410	D00411	D00415	D00419	D00426	D00432	D00437	D00440	D00443	D00451	D00454	D00480	D00483	D00498	D00503	D00509	D00513	D00520	D00528	D00542	D00559	D00560	D00598	D00601	D00604	D00609	D00627	D00632	D00665	D00666	D00673	D00674	D00675	D00676	D00683	D00687	D00688	D00726	D00765	D00769	D00775	D00780	D00837	D00987	D01020	D01022	D01024	D01051	D01103	D01118	D01126	D01164	D01227	D01269	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02150	D02234	D02250	D02614	D03274	D03365	D04034
D00426	0.113088292122012	0.156240273389612	0.121165744553561	0.0824596770155895	0.226175594723943	0.34592978888015	0.208319704839427	0.121165744553561	0.296856024680221	0.164920343551261	0.187206314844088	0.197904016453481	0.144807358359094	0.19307713749218	0.109946565860813	0.133718796317206	0.365691989203153	0.171263167278595	0.386154274984361	0.192406242876403	0.197904016453481	0.184097242745604	0.237484819744177	0.202978275435348	0.2650498806759	0.272118022623536	0.116414069118513	1	0.207108532258732	0.121165744553561	0.13193568112896	0.178113614808133	0.217211532298682	0.364559978229039	0.241345927105184	0.217211532298682	0.272118022623536	0.337784554322965	0.241882246989773	0.197904016453481	0.282719740784949	0.187206314844088	0.0274868888452239	0.234359915324376	0.358521431927002	0.230120811291943	0.145517833778162	0.182280483874561	0.368193495971125	0.208319704839427	0.259160257146244	0.236623937272604	0.262525614946036	0.153925785917188	0.346332028793591	0.252643277884431	0.181748122070301	0.187667431202424	0.18072326882679	0.153545810205598	0.217211532298682	0.208319704839427	0.215112760204193	0.182280483874561	0.235599783987457	0.302913866623862	0.232828138237026	0.177605991005929	0.217211532298682	0.226765348692974	0.368193495971125	0.30115845799792	0.230120811291943	0.0742140061700553	0.35982512463539	0.204728736460879	0.296856024680221	0.355211982011859	0.247380020566851	0.152233706576511	0.085303557732026	0.33851976774409	0.160462555580647	0.208319704839427	0.32983969758244	0.247380020566851	0.31580434473556	0.494760041133702	0.355211982011859	0.265481311431769	0.346332028793591	0.201943237429296	0.186701659602131	0.179912562317695	0.271633157783225	0.314847478816007	0.251572617155418	0.173600413712911	0.208319704839427	0.306404809905619	0.151953116545204	0.230120811291943	0.208319704839427	0.232828138237026	0.188479827189966
D00432	0.146595421147751	0.197904016453481	0.202978275435348	0.126861422147092	0.293190842295503	0.197904016453481	0.185535015425138	0.202978275435348	0.156240273389612	0.409456483401676	0.197904016453481	0.32983969758244	0.179912562317695	0.239883416423593	0.104159852419714	0.13193568112896	0.193601583135782	0.355211982011859	0.164920343551261	0.204728736460879	0.209897989370644	0.192406242876403	0.22489119765716	0.216457517995995	0.232828138237026	0.261931902896675	0.253722844294185	0.207108532258732	1	0.202978275435348	0.226175594723943	0.13193568112896	0.309225025708564	0.219893131721627	0.261931902896675	0.494760041133702	0.383040255285465	0.222642018510166	0.228350559864766	0.53281896253787	0.193601583135782	0.238849367937624	0.0353397202180981	0.216457517995995	0.189482211033303	0.446880132913029	0.247380020566851	0.191519632882691	0.184097242745604	0.194023118690828	0.320138442695891	0.19307713749218	0.22489119765716	0.254448162514487	0.24069383337097	0.212040300348753	0.247380020566851	0.294750325945156	0.230011433052278	0.307850582314294	0.269868843476542	0.171263167278595	0.197904016453481	0.154612512854282	0.225679845162727	0.215112760204193	0.306280213943736	0.307092609931277	0.309225025708564	0.272118022623536	0.184097242745604	0.179912562317695	0.247380020566851	0.092767507712569	0.207108532258732	0.237484819744177	0.185535015425138	0.213950074107529	0.179912562317695	0.179912562317695	0.168429181762982	0.261931902896675	0.247380020566851	0.353400170741227	0.205371924514353	0.232828138237026	0.172090406067371	0.207108532258732	0.213950074107529	0.187206314844088	0.208319704839427	0.33851976774409	0.168429181762982	0.353400170741227	0.263872351778002	0.217211532298682	0.176699590610573	0.201943237429296	0.353400170741227	0.141901385081567	0.180570353164331	0.320138442695891	0.194023118690828	0.256541987008565	0.194370440239704
D00437	0.13193568112896	0.145517833778162	0.0412303332678359	0.144807358359094	0.185535015425138	0.0842140961214496	0.137433454706037	0.0412303332678359	0.144807358359094	0.156240273389612	0.113088292122012	0.144304682157302	0.133718796317206	0.187206314844088	0.0706804299562784	0	0.114175774692424	0.241882246989773	0.235599783987457	0.149927135264746	0.160462555580647	0.148428012340111	0.185535015425138	0.164920343551261	0.197904016453481	0.208319704839427	0.153925785917188	0.121165744553561	0.202978275435348	1	0.208319704839427	0.100971618714648	0.213950074107529	0.202978275435348	0.24069383337097	0.213950074107529	0.24069383337097	0.129068051930549	0.184097242745604	0.192406242876403	0.181748122070301	0.179912562317695	0	0.104159852419714	0.112021589473328	0.168942742685678	0.121787163165225	0.209897989370644	0.123690010283425	0.161921108181909	0.141359870392474	0.153925785917188	0.161553996231388	0.234359915324376	0.164920343551261	0.147375162972578	0.175914901185334	0.161921108181909	0.0985763284509762	0.125939189430419	0.182280483874561	0.102363873470398	0.241345927105184	0.141359870392474	0.157066522658305	0.0916226329773857	0.181748122070301	0.239883416423593	0.213950074107529	0.197904016453481	0.123690010283425	0.193601583135782	0.228350559864766	0	0.121165744553561	0.201569198838199	0.197904016453481	0.141359870392474	0.168429181762982	0.0989520082267404	0.0353397202180981	0.208319704839427	0.223439571696473	0.203724373577378	0.134171996514884	0.213950074107529	0.138532811517437	0.121165744553561	0.168942742685678	0.173166014396796	0.222642018510166	0.22489119765716	0.135816578891612	0.197904016453481	0.130690864865467	0.15057922899896	0.111719785848237	0.106020150174376	0.203724373577378	0.216284959363125	0.132723473603512	0.168942742685678	0.141359870392474	0.191519632882691	0.127679755255128
D00440	0.0706804299562784	0.127679755255128	0.148428012340111	0.130200062904663	0.170607115464052	0.11780038675377	0.119941708211797	0.148428012340111	0.101489137717674	0.247380020566851	0.127679755255128	0.157423739408003	0.403137408156316	0.209897989370644	0.319200377657901	0.0638398776275638	0.172090406067371	0.207108532258732	0.0899562811588474	0.13193568112896	0.255360500030338	0.197904016453481	0.202401385227386	0.149927135264746	0.146595421147751	0.232828138237026	0.197904016453481	0.13193568112896	0.226175594723943	0.208319704839427	1	0.0860456977937266	0.319200377657901	0.160462555580647	0.232828138237026	0.203724373577378	0.197904016453481	0.115060405645971	0.144807358359094	0.216457517995995	0.172090406067371	0.164920343551261	0	0.263872351778002	0.0989520082267404	0.219893131721627	0.167715737783667	0.123690010283425	0.134934916498312	0.152233706576511	0.219893131721627	0.197904016453481	0.175914901185334	0.78337039496839	0.213950074107529	0.188479827189966	0.286440336294274	0.197904016453481	0.145270651152092	0.158323213162785	0.278302523137707	0.0706804299562784	0.0920481266127607	0.123690010283425	0.129773579749205	0.0776090495723147	0.22489119765716	0.191519632882691	0.203724373577378	0.247380020566851	0.109946565860813	0.0618450051417127	0.187206314844088	0.13193568112896	0.107556874862138	0.171263167278595	0.097011559345414	0.0989520082267404	0.107556874862138	0.13193568112896	0.123690010283425	0.104159852419714	0.170607115464052	0.2308876893557	0.164920343551261	0.0781196419347647	0.080777492875735	0.107556874862138	0.156240273389612	0.130200062904663	0.152233706576511	0.161084963712393	0.123690010283425	0.164920343551261	0.164920343551261	0.164920343551261	0.138880133066312	0.0933513245611068	0.2308876893557	0.104763236717987	0.124679048660465	0.219893131721627	0.152233706576511	0.0989520082267404	0.136485494467225
D00443	0	0	0.123690010283425	0.157423739408003	0.024134394806502	0.144304682157302	0.0706804299562784	0.123690010283425	0.0618450051417127	0.0899562811588474	0	0.0170603157383723	0.0690358475795499	0.0430223541368222	0.0206146718738768	0.137433454706037	0.125939189430419	0.109946565860813	0.164920343551261	0.0761168532882555	0.0920481266127607	0.0631610668511284	0.069439571773115	0.094239913594983	0.109946565860813	0.134934916498312	0.164920343551261	0.178113614808133	0.13193568112896	0.100971618714648	0.0860456977937266	1	0.0645335312052333	0.13193568112896	0.0631610668511284	0.0421070480607248	0.188479827189966	0.0761168532882555	0.0989520082267404	0.0439782305362925	0.0682432419936538	0.101489137717674	0	0.094239913594983	0.085303557732026	0.0824596770155895	0.0401161336552028	0.0724041739395882	0.158323213162785	0.0456703098769697	0.0194025097730992	0.0366488552869378	0.0883502900653274	0.0842140961214496	0.126322133702257	0.0353397202180981	0.0549737776904479	0.0456703098769697	0	0.0471199567974915	0.0879574505926672	0.256541987008565	0.0776090495723147	0	0.219893131721627	0.209321099162682	0.146595421147751	0.0706804299562784	0.138072684679182	0.0539733728872755	0.181748122070301	0.155219088664712	0.0605823775167395	0	0.155219088664712	0.0449786353394648	0.161921108181909	0.129068051930549	0.178113614808133	0.0347202806465987	0.0867997120964144	0.134934916498312	0.0494760041133702	0.0460245580664215	0.125653218126644	0.0879574505926672	0.194023118690828	0.0916226329773857	0.0824596770155895	0.0618450051417127	0.126322133702257	0.114175774692424	0.19029262798068	0.102363873470398	0.0838578688918334	0.0746810596488855	0.104949489445363	0.156240273389612	0.0460245580664215	0.183465850038639	0.127249808535555	0.0395808032906961	0.0618450051417127	0.106975037053764	0.0274868888452239
D00451	0.158323213162785	0.256541987008565	0.0965385687460902	0.0761168532882555	0.316646426325569	0.208319704839427	0.238849367937624	0.0965385687460902	0.232828138237026	0.341214230928104	0.212040300348753	0.279095128723603	0.318060450523129	0.341214230928104	0.247380020566851	0.065968335324521	0.355211982011859	0.212040300348753	0.202978275435348	0.266409481268935	0.403137408156316	0.278302523137707	0.296856024680221	0.27297098893445	0.322669635066331	0.570876894421957	0.144807358359094	0.217211532298682	0.309225025708564	0.213950074107529	0.319200377657901	0.0645335312052333	1	0.232828138237026	0.362824360004742	0.375334862404849	0.319200377657901	0.234359915324376	0.310992308575493	0.403137408156316	0.259160257146244	0.256541987008565	0	0.154612512854282	0.172090406067371	0.299854270529491	0.233886924725053	0.164920343551261	0.19307713749218	0.252643277884431	0.383040255285465	0.302353798257299	0.235599783987457	0.351120316471683	0.511820356872074	0.436552511814404	0.706800341482455	0.307850582314294	0.191676194210232	0.292358655906316	0.32983969758244	0.0719648270230615	0.274866909412075	0.204728736460879	0.233886924725053	0.147375162972578	0.321594026736906	0.32983969758244	0.247380020566851	0.436552511814404	0.19307713749218	0.134934916498312	0.299854270529491	0.0989520082267404	0.217211532298682	0.30115845799792	0.168429181762982	0.192406242876403	0.161084963712393	0.217211532298682	0.080777492875735	0.203724373577378	0.266409481268935	0.32983969758244	0.262525614946036	0.174621598437811	0.179912562317695	0.217211532298682	0.226175594723943	0.269868843476542	0.219893131721627	0.19307713749218	0.126322133702257	0.193601583135782	0.247380020566851	0.407449736674837	0.205371924514353	0.0951463139903399	0.32983969758244	0.146554549003633	0.169621900915858	0.34014752827942	0.252643277884431	0.183244276434689	0.201569198838199
D00454	0.146595421147751	0.15959969406891	0.0439782305362925	0.0989520082267404	0.204728736460879	0.32983969758244	0.263872351778002	0.0439782305362925	0.371070030850276	0.169632438183019	0.123690010283425	0.296856024680221	0.145517833778162	0.278302523137707	0.104159852419714	0.13193568112896	0.306280213943736	0.175914901185334	0.436552511814404	0.247380020566851	0.174621598437811	0.261931902896675	0.253133090325154	0.296856024680221	0.309225025708564	0.261931902896675	0.0645335312052333	0.364559978229039	0.219893131721627	0.202978275435348	0.160462555580647	0.13193568112896	0.232828138237026	1	0.34014752827942	0.269868843476542	0.299854270529491	0.479766832847186	0.294181351897852	0.247380020566851	0.247380020566851	0.238849367937624	0	0.179912562317695	0.395808032906961	0.213950074107529	0.127679755255128	0.2308876893557	0.412300364118112	0.267994692440728	0.247380020566851	0.222642018510166	0.282719740784949	0.126861422147092	0.389810551688339	0.304467413153022	0.188479827189966	0.194023118690828	0.184830357082459	0.155219088664712	0.164920343551261	0.128271488264324	0.367536454636499	0.2308876893557	0.225679845162727	0.189482211033303	0.247380020566851	0.223439571696473	0.232828138237026	0.272118022623536	0.33851976774409	0.265481311431769	0.320138442695891	0	0.401156388951617	0.213425628463927	0.292358655906316	0.446880132913029	0.439786263443254	0.207108532258732	0.0373405298244427	0.5300997613518	0.247380020566851	0.223439571696473	0.32983969758244	0.351120316471683	0.313750101044772	0.439786263443254	0.401992533421133	0.32983969758244	0.432915035991989	0.157423739408003	0.168429181762982	0.138532811517437	0.322168937904703	0.424079611177423	0.242712454338796	0.133204245874427	0.223439571696473	0.325083396590858	0.180570353164331	0.247380020566851	0.242331489107123	0.304467413153022	0.215895470589267
D00480	0.152233706576511	0.247380020566851	0.0690358475795499	0.0742140061700553	0.304467413153022	0.302353798257299	0.318060450523129	0.0690358475795499	0.383040255285465	0.247380020566851	0.247380020566851	0.412300364118112	0.149927135264746	0.53281896253787	0.106975037053764	0.0309225025708564	0.282719740784949	0.207108532258732	0.32983969758244	0.212040300348753	0.216457517995995	0.395808032906961	0.355211982011859	0.353400170741227	0.288610353834687	0.309225025708564	0.0899562811588474	0.241345927105184	0.261931902896675	0.24069383337097	0.232828138237026	0.0631610668511284	0.362824360004742	0.34014752827942	1	0.459420320915604	0.269868843476542	0.407449736674837	0.302353798257299	0.341214230928104	0.380584266441277	0.247380020566851	0.0761168532882555	0.223439571696473	0.276145369358364	0.254448162514487	0.208319704839427	0.197904016453481	0.279095128723603	0.30115845799792	0.414960194099247	0.407449736674837	0.321594026736906	0.261931902896675	0.282719740784949	0.384813475272888	0.286440336294274	0.30115845799792	0.258763120946933	0.206149687299015	0.278302523137707	0.0899562811588474	0.302353798257299	0.282719740784949	0.187667431202424	0.121165744553561	0.282719740784949	0.366488552869378	0.278302523137707	0.509753249420217	0.312479557259141	0.272118022623536	0.752035262523227	0.0957598164413457	0.304467413153022	0.294750325945156	0.269868843476542	0.511820356872074	0.272118022623536	0.272118022623536	0.0582075293192977	0.494760041133702	0.356227229616265	0.366488552869378	0.257275221389525	0.459420320915604	0.28961570623827	0.33851976774409	0.414960194099247	0.299854270529491	0.545941977868901	0.188479827189966	0.123690010283425	0.189482211033303	0.32983969758244	0.357326586427664	0.224042189426574	0.0933513245611068	0.366488552869378	0.304765474777456	0.198020325585774	0.414960194099247	0.391205775004336	0.176699590610573	0.343303107821771
D00483	0.206149687299015	0.256541987008565	0.0965385687460902	0.0494760041133702	0.371070030850276	0.310992308575493	0.282719740784949	0.0965385687460902	0.309225025708564	0.554131246069746	0.304467413153022	0.424079611177423	0.191519632882691	0.439786263443254	0.109946565860813	0.065968335324521	0.259160257146244	0.304467413153022	0.234359915324376	0.219893131721627	0.307092609931277	0.319200377657901	0.364559978229039	0.318060450523129	0.242331489107123	0.362824360004742	0.11780038675377	0.217211532298682	0.494760041133702	0.213950074107529	0.203724373577378	0.0421070480607248	0.375334862404849	0.269868843476542	0.459420320915604	1	0.278302523137707	0.339263886845955	0.310992308575493	0.801040255077438	0.321594026736906	0.212040300348753	0.0791616065813923	0.191519632882691	0.253133090325154	0.5300997613518	0.304467413153022	0.247380020566851	0.253722844294185	0.279647280929509	0.477699725395329	0.339263886845955	0.296856024680221	0.269868843476542	0.32983969758244	0.320925111161293	0.294181351897852	0.279647280929509	0.263836948222461	0.263872351778002	0.32983969758244	0.0916226329773857	0.274866909412075	0.247380020566851	0.212040300348753	0.172090406067371	0.28961570623827	0.380584266441277	0.247380020566851	0.395808032906961	0.286440336294274	0.247380020566851	0.428791705809181	0.136485494467225	0.279095128723603	0.30115845799792	0.193601583135782	0.261931902896675	0.217211532298682	0.279095128723603	0.080777492875735	0.319200377657901	0.430226509928468	0.559293572338935	0.237484819744177	0.287280438844119	0.235599783987457	0.279095128723603	0.34014752827942	0.309225025708564	0.32983969758244	0.222642018510166	0.103075338409549	0.306280213943736	0.371070030850276	0.32983969758244	0.252230648010126	0.138532811517437	0.559293572338935	0.211934631037332	0.169621900915858	0.428791705809181	0.307850582314294	0.228350559864766	0.271633157783225
D00498	0.152233706576511	0.204728736460879	0.177605991005929	0.226175594723943	0.304467413153022	0.267437592634411	0.191519632882691	0.148428012340111	0.226175594723943	0.247380020566851	0.204728736460879	0.184097242745604	0.185535015425138	0.209897989370644	0.137433454706037	0.136485494467225	0.253133090325154	0.296856024680221	0.260400125809325	0.170607115464052	0.216457517995995	0.197904016453481	0.202401385227386	0.185535015425138	0.262525614946036	0.309225025708564	0.228350559864766	0.272118022623536	0.383040255285465	0.24069383337097	0.197904016453481	0.188479827189966	0.319200377657901	0.299854270529491	0.269868843476542	0.278302523137707	1	0.260400125809325	0.302353798257299	0.296856024680221	0.197904016453481	0.204728736460879	0	0.223439571696473	0.193601583135782	0.291035667556324	0.167715737783667	0.197904016453481	0.247380020566851	0.174621598437811	0.219893131721627	0.197904016453481	0.259160257146244	0.226175594723943	0.320138442695891	0.217211532298682	0.253722844294185	0.222137363268209	0.124920484268342	0.206149687299015	0.278302523137707	0.247380020566851	0.234359915324376	0.197904016453481	0.229710160457802	0.337884495851274	0.346332028793591	0.318060450523129	0.362824360004742	0.247380020566851	0.247380020566851	0.212040300348753	0.254448162514487	0.0618450051417127	0.272118022623536	0.217694418098829	0.215112760204193	0.254448162514487	0.241345927105184	0.13193568112896	0.147375162972578	0.309225025708564	0.256541987008565	0.318060450523129	0.257275221389525	0.239883416423593	0.259160257146244	0.241345927105184	0.291035667556324	0.226175594723943	0.247380020566851	0.279095128723603	0.172090406067371	0.269868843476542	0.241882246989773	0.286440336294274	0.201569198838199	0.181748122070301	0.318060450523129	0.164873308891825	0.167671669286479	0.254448162514487	0.174621598437811	0.266409481268935	0.156240273389612
D00503	0.123690010283425	0.169632438183019	0.129068051930549	0.0421070480607248	0.247380020566851	0.552967570453	0.261931902896675	0.129068051930549	0.357326586427664	0.208319704839427	0.239883416423593	0.353400170741227	0.126861422147092	0.310992308575493	0.11780038675377	0.179912562317695	0.391205775004336	0.23159024861411	0.494760041133702	0.141359870392474	0.213950074107529	0.32983969758244	0.26614527940697	0.219893131721627	0.304467413153022	0.260400125809325	0.123690010283425	0.337784554322965	0.222642018510166	0.129068051930549	0.115060405645971	0.0761168532882555	0.234359915324376	0.479766832847186	0.407449736674837	0.339263886845955	0.260400125809325	1	0.321594026736906	0.247380020566851	0.273697296674835	0.137433454706037	0.0299854270529491	0.219893131721627	0.482692843730451	0.279095128723603	0.207479602289582	0.232828138237026	0.362019880177859	0.266409481268935	0.384813475272888	0.313750101044772	0.368193495971125	0.164920343551261	0.374412629688176	0.299157648391575	0.247380020566851	0.266409481268935	0.325850047683635	0.183244276434689	0.267437592634411	0.136485494467225	0.28961570623827	0.232828138237026	0.207479602289582	0.242331489107123	0.273697296674835	0.192406242876403	0.202978275435348	0.395808032906961	0.508132415525463	0.322168937904703	0.509753249420217	0.109946565860813	0.534876174788905	0.261382719251017	0.373818917638815	0.556605046275415	0.353400170741227	0.263872351778002	0.109946565860813	0.494760041133702	0.209897989370644	0.226175594723943	0.336369540605323	0.378345972015188	0.337336301725698	0.577219718149291	0.424079611177423	0.222642018510166	0.539738676473167	0.215112760204193	0.130690864865467	0.213425628463927	0.404803759974854	0.442679620163804	0.336063778899902	0.141359870392474	0.226175594723943	0.309989109444531	0.214335842208999	0.384813475272888	0.400018440857009	0.216457517995995	0.354734043812124
D00509	0.164920343551261	0.174621598437811	0.0842140961214496	0.115060405645971	0.255360500030338	0.364559978229039	0.269868843476542	0.0842140961214496	0.367536454636499	0.247380020566851	0.209897989370644	0.241882246989773	0.130200062904663	0.401992533421133	0.177605991005929	0.0848157243314682	0.400520127538719	0.210536229823706	0.28961570623827	0.179912562317695	0.32983969758244	0.339263886845955	0.258136103861098	0.34014752827942	0.310437187809341	0.302353798257299	0.103075338409549	0.241882246989773	0.228350559864766	0.184097242745604	0.144807358359094	0.0989520082267404	0.310992308575493	0.294181351897852	0.302353798257299	0.310992308575493	0.302353798257299	0.321594026736906	1	0.291035667556324	0.279647280929509	0.174621598437811	0	0.160462555580647	0.273697296674835	0.286440336294274	0.210881572332418	0.278302523137707	0.247380020566851	0.201569198838199	0.395808032906961	0.28961570623827	0.345181216937914	0.141359870392474	0.347668870424734	0.306280213943736	0.253133090325154	0.296856024680221	0.214149253738231	0.282719740784949	0.177605991005929	0.100629244766184	0.364559978229039	0.169632438183019	0.251572617155418	0.174621598437811	0.226765348692974	0.197904016453481	0.34924220735554	0.337884495851274	0.337884495851274	0.299157648391575	0.286440336294274	0.026040210484949	0.299157648391575	0.291035667556324	0.242331489107123	0.286440336294274	0.241882246989773	0.299157648391575	0.0719648270230615	0.302353798257299	0.255360500030338	0.269868843476542	0.383691359499597	0.310992308575493	0.314847478816007	0.269868843476542	0.395808032906961	0.228350559864766	0.312479557259141	0.193601583135782	0.112021589473328	0.194023118690828	0.267994692440728	0.416640399198937	0.247380020566851	0.104159852419714	0.269868843476542	0.234308705976719	0.201727785484201	0.357326586427664	0.247380020566851	0.263872351778002	0.221789052199251
D00513	0.172090406067371	0.277065623034873	0.101489137717674	0.052080420969898	0.404803759974854	0.254448162514487	0.256541987008565	0.101489137717674	0.209897989370644	0.535990374401538	0.277065623034873	0.407449736674837	0.247380020566851	0.366488552869378	0.116414069118513	0.0706804299562784	0.212040300348753	0.286440336294274	0.182280483874561	0.237484819744177	0.282719740784949	0.296856024680221	0.312479557259141	0.293190842295503	0.201943237429296	0.388739890959325	0.123690010283425	0.197904016453481	0.53281896253787	0.192406242876403	0.216457517995995	0.0439782305362925	0.403137408156316	0.247380020566851	0.341214230928104	0.801040255077438	0.296856024680221	0.247380020566851	0.291035667556324	1	0.241345927105184	0.228350559864766	0.0412303332678359	0.164920343551261	0.179912562317695	0.459420320915604	0.27872257441263	0.219893131721627	0.202978275435348	0.236623937272604	0.409456483401676	0.282719740784949	0.247380020566851	0.247380020566851	0.309225025708564	0.302353798257299	0.310992308575493	0.263872351778002	0.248412596109056	0.247380020566851	0.307092609931277	0.0746810596488855	0.219893131721627	0.219893131721627	0.219893131721627	0.179912562317695	0.33851976774409	0.356227229616265	0.223439571696473	0.339263886845955	0.202978275435348	0.168942742685678	0.319200377657901	0.106020150174376	0.228350559864766	0.258136103861098	0.15057922899896	0.203724373577378	0.168942742685678	0.228350559864766	0.0842140961214496	0.216457517995995	0.344180812134742	0.539738676473167	0.222137363268209	0.185535015425138	0.161084963712393	0.197904016453481	0.239883416423593	0.287280438844119	0.232828138237026	0.234359915324376	0.13193568112896	0.28961570623827	0.321594026736906	0.24069383337097	0.213425628463927	0.168429181762982	0.539738676473167	0.151521723267222	0.158415362778571	0.409456483401676	0.236623937272604	0.197904016453481	0.209321099162682
D00520	0.133718796317206	0.11780038675377	0.0933513245611068	0.0776090495723147	0.148428012340111	0.279647280929509	0.222642018510166	0.0933513245611068	0.371070030850276	0.207108532258732	0.173166014396796	0.365691989203153	0.134934916498312	0.569724103526116	0.103075338409549	0.0224888229096913	0.242712454338796	0.183244276434689	0.197904016453481	0.310992308575493	0.212040300348753	0.346332028793591	0.364710385281544	0.312479557259141	0.27297098893445	0.22489119765716	0.109946565860813	0.282719740784949	0.193601583135782	0.181748122070301	0.172090406067371	0.0682432419936538	0.259160257146244	0.247380020566851	0.380584266441277	0.321594026736906	0.197904016453481	0.273697296674835	0.279647280929509	0.241345927105184	1	0.339263886845955	0.052080420969898	0.134934916498312	0.363497233660684	0.241882246989773	0.234803220321232	0.115060405645971	0.262525614946036	0.354734043812124	0.299157648391575	0.35982512463539	0.3504553589764	0.193601583135782	0.236623937272604	0.404803759974854	0.217694418098829	0.218029865406717	0.304521756202705	0.225679845162727	0.230120811291943	0.0738449151793695	0.226765348692974	0.197904016453481	0.206765168790185	0.0797998470344548	0.219893131721627	0.222642018510166	0.202401385227386	0.344180812134742	0.31580434473556	0.257275221389525	0.32983969758244	0.094239913594983	0.245051679813276	0.399613727143362	0.233886924725053	0.215112760204193	0.186701659602131	0.257773939510988	0.0638398776275638	0.253133090325154	0.274866909412075	0.19307713749218	0.335730310632178	0.230120811291943	0.247380020566851	0.365691989203153	0.299157648391575	0.276145369358364	0.263872351778002	0.19029262798068	0.0989520082267404	0.170607115464052	0.233886924725053	0.322669635066331	0.182680249987797	0.0761168532882555	0.19307713749218	0.270902644246628	0.258948793371735	0.299157648391575	0.407449736674837	0.152233706576511	0.388739890959325
D00528	0.148428012340111	0.118742409872088	0.0534875185268822	0.0899562811588474	0.172090406067371	0.109946565860813	0.247380020566851	0.0534875185268822	0.197904016453481	0.136485494467225	0.0761168532882555	0.156240273389612	0.19029262798068	0.176699590610573	0.0618450051417127	0	0.11780038675377	0.0965385687460902	0.169632438183019	0.791616065813923	0.141359870392474	0.164920343551261	0.208319704839427	0.237484819744177	0.168429181762982	0.204728736460879	0.106975037053764	0.187206314844088	0.238849367937624	0.179912562317695	0.164920343551261	0.101489137717674	0.256541987008565	0.238849367937624	0.247380020566851	0.212040300348753	0.204728736460879	0.137433454706037	0.174621598437811	0.228350559864766	0.339263886845955	1	0	0.146595421147751	0.141359870392474	0.119941708211797	0.125939189430419	0.158323213162785	0.192406242876403	0.175914901185334	0.154612512854282	0.203724373577378	0.148428012340111	0.15959969406891	0.185535015425138	0.192406242876403	0.197904016453481	0.15057922899896	0.0976468513205348	0.157423739408003	0.212040300348753	0.0593712049360442	0.141359870392474	0.158323213162785	0.146595421147751	0.065968335324521	0.173166014396796	0.247380020566851	0.256541987008565	0.192406242876403	0.101489137717674	0.0724041739395882	0.2308876893557	0	0.126861422147092	0.172090406067371	0.0879574505926672	0.119941708211797	0.156240273389612	0.0989520082267404	0.0215111770684111	0.164920343551261	0.172090406067371	0.197904016453481	0.164920343551261	0.13193568112896	0.120672963552592	0.187206314844088	0.154612512854282	0.282719740784949	0.149927135264746	0.101489137717674	0.144807358359094	0.112445104068539	0.138072684679182	0.164920343551261	0.0933513245611068	0.0842140961214496	0.197904016453481	0.117628720924219	0.105610989927421	0.191519632882691	0.15057922899896	0.179912562317695	0.122612917673877
D00542	0	0.0494760041133702	0.0319199388137819	0	0.052080420969898	0.0638398776275638	0	0.0319199388137819	0.0353397202180981	0.0395808032906961	0.104159852419714	0.0274868888452239	0	0.0395808032906961	0	0	0.0253722844294185	0.0267437592634411	0.0299854270529491	0	0	0.0366488552869378	0.026040210484949	0.0430223541368222	0	0	0.0299854270529491	0.0274868888452239	0.0353397202180981	0	0	0	0	0	0.0761168532882555	0.0791616065813923	0	0.0299854270529491	0	0.0412303332678359	0.052080420969898	0	1	0.0899562811588474	0.0781196419347647	0.0706804299562784	0.01832492240351	0.156240273389612	0.028271578270462	0	0.0706804299562784	0.0618450051417127	0.0534875185268822	0.0353397202180981	0.0329836729022194	0	0	0.0219891152681462	0.0207010496757547	0.0230122790332107	0.0380589214041689	0.0219891152681462	0.0638398776275638	0.219893131721627	0.0373405298244427	0.0247380020566851	0	0.094239913594983	0.0791616065813923	0.0582075293192977	0.028271578270462	0.0565441460610062	0.0706804299562784	0.109946565860813	0.0565441460610062	0.0215111770684111	0	0	0	0.0274868888452239	0.0253722844294185	0.0366488552869378	0.109946565860813	0.094239913594983	0	0.0380589214041689	0.0534875185268822	0.0274868888452239	0.0341216209968269	0.0353397202180981	0.0329836729022194	0.028271578270462	0.0253722844294185	0.104159852419714	0.104159852419714	0.0291037646596489	0.0618450051417127	0.0230122790332107	0.094239913594983	0.0413879039821237	0.0132016542690676	0.0341216209968269	0.0219891152681462	0	0.0395808032906961
