D00049	D00059	D00079	D00094	D00095	D00136	D00139	D00180	D00225	D00235	D00241	D00255	D00295	D00300	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00397	D00400	D00410	D00411	D00415	D00419	D00426	D00432	D00437	D00440	D00443	D00451	D00454	D00480	D00483	D00498	D00503	D00509	D00513	D00520	D00528	D00542	D00559	D00560	D00598	D00601	D00604	D00609	D00627	D00632	D00665	D00666	D00673	D00674	D00675	D00676	D00683	D00687	D00688	D00726	D00765	D00769	D00775	D00780	D00837	D00987	D01020	D01022	D01024	D01051	D01103	D01118	D01126	D01164	D01227	D01269	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02150	D02234	D02250	D02614	D03274	D03365	D04034
D00400	4.47501001335973e-05	0.00164340147058559	8.12639536072247e-07	0.0110036739788339	5.13811368688022e-12	1.44111636541325e-10	2.61413048794023e-22	0.00880491559939672	0.00189002579120355	2.42075445869326e-05	0.00500230120313384	3.60012868894686e-05	5.08139570628808e-06	2.12881335537814e-40	5.30780686902343e-06	0.000787525505198216	0.00312304612177284	8.80502969615558e-29	4.77072014012214e-10	5.66701940183384e-08	0.0037360874945871	0.00214568501951603	1	5.9806226100948e-13	8.09793563691245e-08	5.17755746910071e-10	9.62602298569164e-07	1.41086799255169e-10	2.9956946273155e-06	0.00644567122798203	1.39171309642391e-23	0.0734721368111214	0.0325774961746902	2.54776723581975e-10	3.50791220797290e-07	0.00143479764726719	1.78446801328503e-15	2.99313780467605e-10	2.56020184189416e-15	0.00446284044915319	2.72242250219035e-10	7.89328088002093e-07	1.90718268647808e-15	6.71834110893881e-07	1.85894712572253e-10	0.00313022977915978	0.0142635924350244	4.60249768255154e-05	0.0177533850808587	0.133993512183430	9.26573546547682e-08	2.07315991463534e-17	4.53130680964715e-10	1.01516556541276e-23	5.79952529545568e-10	0.028090072244855	0.029812036158303	9.44085049488368e-34	1.33174829010547e-19	1.81425865143660e-16	1.84438697567060e-10	0.00215703022601682	0.0442128573329198	5.80719953933161e-10	1.78541319549071e-10	2.81322949003167e-06	0.0341536862811883	9.29948443537383e-22	9.11653045565728e-25	0.0484731235364389	3.44457128011182e-10	1.12283488245079e-24	3.07500095220681e-70	2.33421143959647e-43	1.68996239890399e-07	0.0545017456642068	2.35791411297505e-10	2.85125740595879e-06	1.88899377484492e-07	9.14214537289305e-43	9.01516985354702e-07	1.77520881781353e-10	5.81531216968885e-39	1.08928195289297e-07	0.00117775082790158	2.60003312592374e-06	1.10577637153499e-05	0.00234913176981713	9.78230134763018e-09	9.16190589233945e-06	3.54912353826880e-17	0.000255286355132672	3.41272274802385e-08	0.00297985039222473	0.0410427462576896	6.2088041910011e-10	2.90707575855412e-22	0.00215843739506314	6.83977785348657e-22	0.00058048304017097	0.0073336243069668	1.75393677897597e-12	1.2190201554595e-07	0.000501263803542209	1.07446426975197e-07
D00410	0.00210331838440879	0.00534840443531563	1.31870173866552e-62	5.08783785228977e-06	0.00199157917322662	0.0122997328680932	2.81386695535606e-22	0.0155478939663346	0.0030591531559084	4.53953277937144e-05	3.28130852134869e-09	4.23878731238827e-05	1.56128249749232e-25	6.45926583337245e-57	2.26705316894707e-23	7.41739944238285e-31	0.00135970849507760	4.35553005532589e-122	1.53088402421071e-13	3.07320298021567e-24	0.00162156469691366	1.46323028062911e-103	5.9806226100948e-13	1	0.00261966920556712	3.70701859642831e-09	6.96985033725495e-18	6.15594416765084e-06	9.25578324747493e-30	0.0191744815518249	3.58011511572417e-78	0.0115833994944552	3.77793130877256e-09	3.9636063167532e-09	4.75469059272396e-37	4.24832308327773e-05	0.00272882654994717	4.59361906248214e-13	0.0178949876264658	0.00173013139825535	7.96623592375668e-10	1.23834288746942e-84	3.09241352596253e-23	5.46756747290374e-30	5.9072459857321e-09	0.0013569977992663	6.16373733852053e-05	1.28382174931507e-84	2.05255096498968e-18	5.20661160421636e-13	0.00129852586688116	1.12205164775782e-17	9.65134168141112e-129	1.20084610157729e-13	4.15233404138466e-09	1.57336170261865e-18	3.45722778008379e-09	3.33646620400935e-09	9.345056400832e-09	4.29602715812899e-22	3.08876785644041e-13	6.73213337134294e-10	3.51273483494501e-09	0.00218812970613379	0.0116912002055940	6.1628022584504e-06	0.0137222379406685	6.8043101191434e-171	0.0138738371367809	2.21234037773753e-57	5.28644162981086e-13	1.39939676787113e-84	6.68981617576059e-37	2.14068780055729e-50	0.0124902024705071	3.76460464687132e-05	9.43512105688403e-25	3.57918543538678e-45	0.00178066008347425	3.81992549836327e-37	3.3366813867429e-117	3.43690330742945e-37	6.7339996331996e-09	5.46112885553492e-30	2.46929496865943e-10	0.00248705288235895	1.08490255183758e-84	2.21273201473837e-13	3.77580705789931e-57	0.00304551334021888	6.59243175388981e-37	9.2425999191729e-61	3.85763432246487e-09	2.60280479687984e-18	3.18288001095914e-37	4.44538840906469e-09	0.0205482381879456	0.0498782795343938	5.72507036546861e-30	1.53700871504098e-85	5.82479451979066e-10	4.07949631788279e-22	4.48961575699017e-13	0.00139729368309538	3.95729329534621e-13
D00411	1.85910141159429e-14	1.78765454501651e-19	2.59780308814636e-10	0.000159663905165262	2.57830713285649e-14	0.000732080421426064	5.60287356998351e-08	1.17362261052037e-17	2.74186077565645e-10	0.0321668353404876	1.49630709732225e-06	0.000197023685392925	0.0356965017442999	5.35686847625947e-57	7.07332955062774e-07	0.00299894104689138	0.00390387729863271	0.0177038304866766	0.0343110876966719	0.0196713940327376	2.34709539989966e-23	4.32707886407923e-148	8.09793563691245e-08	0.00261966920556712	1	0.0138325058078148	3.15177562812305e-07	2.08357112907583e-10	1.08531884682211e-07	0.00276132748974533	7.99428715525275e-07	0.00535248151146535	4.41849746529149e-08	1.84261927194957e-10	1.96730458557548e-26	0.00654893624754821	2.56367071406598e-22	3.47374054001042e-14	2.48288590745575e-64	1.38124251752437e-13	4.05441643214875e-10	1.24021459513128e-78	0.000244189788384757	0.00869911356487565	2.36604569565201e-13	5.5459329105256e-06	0.00272171087477320	1.29847000602274e-26	1.36578320125221e-17	3.58268562682653e-26	4.91074417420716e-51	2.308368786382e-14	2.02254141923849e-10	5.81413894418776e-07	6.55342190574403e-16	2.12381564782792e-34	4.50559196726406e-31	0.0374357606664947	0.0253262524381805	0.0209202779783787	2.0995468021261e-26	7.06729612729832e-16	0.00791284193477935	0.000181483387622017	4.57042333487046e-07	2.94840048642856e-10	5.36441054840888e-07	8.70319526589394e-33	2.6629146669704e-62	1.36919326680531e-22	0.00127924691335794	1.00854574394616e-61	2.76798369579942e-26	6.33636774156764e-07	0.0114289035693446	0.0353093703522467	2.70432358859236e-07	0.0699795556846778	0.0344689140064973	0.00666195603984499	0.0198563241148995	0.0268655824660388	0.00424142291202702	0.0156824893571565	0.032889354977548	0.00936175069635253	1.00277225466693e-07	2.04526941851529e-22	6.2549348066805e-34	0.0490348750653599	3.87597522937501e-26	3.55966060049939e-29	7.9608595810448e-07	4.22215082354331e-07	3.11990111329279e-07	1.78761786324957e-13	0.0557049603170304	0.0128170473009013	3.85832182799571e-14	0.00451898970080855	5.02984511111349e-07	9.04099160906765e-43	1.08566870748507e-07	0.000166779213503560	9.56926126082637e-08
D00415	2.42489383566752e-16	0.0114758188582929	3.05686906147107e-52	1.34735679632804e-07	0.0266816924200441	0.00173142087613388	0.00419083045330973	9.64847547287778e-08	0.0205592366035578	0.00223885309625183	0.00212688697026869	5.9492406448796e-05	0.0186858672735293	3.15413855673436e-61	0.0189152185750395	0.00568712416120752	0.000145583836289654	7.32797741986355e-15	0.000623949814586616	0.00185619614204993	0.000173974810272122	5.65457607539073e-52	5.17755746910071e-10	3.70701859642831e-09	0.0138325058078148	1	0.00079291871305609	6.06034840178102e-05	0.00422747284019474	0.0287794524752925	0.000432222564090409	0.00055241933113304	0.559564823242752	0.0213136696783133	0.00801970529323279	0.0254465101350043	0.0229293007053933	0.00491447667430654	0.0147219913034978	0.0221153812058958	2.30496027850626e-27	0.000653199464738904	2.45503901363144e-13	0.0103811670049925	0.00183295951695718	4.33222013459804e-07	0.00820723225447253	9.15777712547776e-10	0.0122022493287962	7.25641199430975e-16	0.0139800673905496	6.2725585426011e-06	8.18779026333779e-07	0.0206779950615677	0.616632715833198	0.661570862127559	0.514512064212226	2.82326541126618e-07	2.85870862247304e-09	0.00125563265224502	0.00735773864915993	0.00140358092969458	0.0263627187060078	0.00220093590903667	0.0249555046043196	0.00312042759786809	0.00688030540788878	0.00245035021622756	3.76933539082741e-05	0.00200402531771495	3.71640352237956e-15	1.842490189278e-21	4.33543663001369e-26	2.68393665691197e-07	0.00137705309150706	0.00566894961686675	0.00644584583295043	2.30460798329549e-07	0.0194519502062945	5.94003026997737e-16	3.43016624580517e-23	2.71618338038088e-11	0.0078687854994915	1.90862253098837e-05	0.00627782717497865	0.0167725385302163	2.37920308069878e-46	0.0237351474265163	1.16564939386377e-27	5.53287309159752e-64	3.98403444116042e-26	2.9783455535048e-13	1.18050672066362e-08	0.00378388925684097	6.49214656864396e-10	0.669019894197851	0.000133050532470015	0.00885122027640597	0.00263486888641664	0.00246732278849576	0.00789534701872445	5.20021386479532e-10	2.77407009702500e-08	0.0156854755837634	0.00256821756714262
D00419	1.56016737147041e-42	0.00680073562529199	1.15521272656871e-05	3.2532284258817e-12	1.58840271064209e-11	0.000621921288502887	6.43273112924902e-41	1.36490162167237e-07	2.19889915316064e-17	0.0088679284114358	4.40396715664676e-09	0.0214846052103834	0.104377838249989	7.51425908050804e-30	0.0707671712449424	0.0342448660702773	0.0321211637633463	4.31829619667141e-08	6.42004198200769e-07	0.00012230949403492	4.32158977771535e-23	1.16648929417349e-74	9.62602298569164e-07	6.96985033725495e-18	3.15177562812305e-07	0.00079291871305609	1	2.25866140515066e-06	0.000389555393004684	8.30786167292721e-11	0.0802632030350351	0.0735931891518503	0.000811655202961877	0.00536264083157156	2.19190161256421e-34	6.03793956103828e-15	1.96146256300114e-17	9.9335818038101e-65	5.62719028632867e-05	0.0200284093696350	0.0116998142290008	1.50856170386865e-22	1.93420964140817e-07	8.01678075912401e-07	1.23388928591752e-64	7.05876501554778e-06	8.76022679534666e-15	2.04019628382794e-08	0.00630817438340578	0.00814478713339742	0.0257481645871545	3.18426217078547e-06	3.21899455439918e-11	0.0752385513997995	0.00088607815772827	0.000768119608992944	0.000742754870865363	5.96393998425696e-07	2.15337411840357e-17	3.73301493741174e-07	0.000245885486381885	8.23652189513156e-47	0.0250870978568734	0.0136068419086810	1.19917842475439e-07	2.35785498839133e-32	3.86885812701413e-18	8.09370243818635e-92	7.99163287594853e-05	0.000437805079077105	9.60419954105265e-12	3.78740363934243e-05	1.93222358621488e-71	5.09951313022256e-65	0.00508989785335066	0.00116546180225772	2.4226217546833e-11	1.69579375480292e-19	4.71821113760277e-07	6.14119046319995e-39	1.93748600264329e-07	7.61171678055217e-15	3.43699654075597e-07	4.04661179298985e-05	0.00291110729091791	0.0188964917723039	9.65184021843824e-07	0.00154442631205990	2.64594174071880e-14	1.53982314098005e-05	2.73159549576515e-111	0.000290632869420336	5.74217026776265e-18	0.0612402972537227	0.000485131831636952	0.000948609670444683	3.42540801292298e-21	3.86469182090001e-103	4.24218099471450e-05	1.06686357082212e-07	6.33098481542428e-64	3.05071762721678e-105	8.15655758868757e-12	0.000355550864751806	7.18932304274787e-12
D00426	1.87830203719818e-06	0.0457875926828766	5.66027600631357e-26	3.06525247211958e-06	0.0188320986160888	0.178597081280601	2.33457412093797e-14	7.9945602943393e-07	0.00539349816018046	0.000719807611786993	0.0119549884972766	0.0107741333008977	0.000126058147224213	2.47753636995775e-06	6.44892834419255e-05	0.03913412281403	0.00293851890483448	5.09744918890138e-17	0.000156978857504532	0.00101170882727561	0.00339104753298764	3.49704001718302e-46	1.41086799255169e-10	6.15594416765084e-06	2.08357112907583e-10	6.06034840178102e-05	2.25866140515066e-06	1	0.00051900760684947	0.0179326968618006	0.0231634605637753	0.0213431631060444	8.49122865572645e-06	0.0810756854609323	0.000157692207128826	0.000331278471318235	0.000446627310798106	0.0213171042453524	3.20976940796814e-05	0.000366095613124166	2.05544845163266e-05	1.19608884985788e-25	5.21978294645199e-12	0.0159041031701257	0.0498102546398778	0.000360810567286037	0.000466740921470247	0.000227688528464632	8.48839383778119e-05	5.45111971561189e-10	8.8765656583112e-05	2.68560820273960e-06	0.000173138897206304	1.88644531673712e-05	3.77247492256911e-08	0.00329851242149735	7.7704196839791e-06	4.82018163545947e-08	1.1512852770913e-06	4.43538207398822e-09	0.0160617314284693	3.45320087375115e-05	2.11600654307341e-09	9.2063763064996e-16	0.0558641430165572	0.00579981671764311	0.0322433599363350	6.73673707986598e-42	0.000197053548606039	0.0302656903539634	0.0604119296920331	7.97623182956425e-18	1.81893967625587e-05	1.61061541503353e-44	0.170946102517782	4.57284743598485e-05	0.00640328073045592	8.86831269709818e-07	0.0101269903884005	3.46170541346477e-32	2.77254550729646e-14	0.0260928468650740	2.77390154910821e-06	2.25852717375546e-06	2.50706680411403e-07	0.00949024655205942	0.000666937758255678	0.00738488004394938	1.44830606951061e-06	0.0131998954255688	1.79845087826296e-05	2.84601671207736e-06	1.88938357566261e-05	3.79225827891965e-07	0.0235411367838484	0.0082079308373411	0.0125056700269636	0.00526011809665247	2.36422317515585e-06	0.0455721900149086	0.00298891811201477	3.69144673147113e-14	0.0757265774195277	2.30464058029292e-09	0.126445999956118
D00432	0.000154422431764404	0.000259646269219393	1.8564153518769e-34	6.51593813352765e-08	0.00141800379180172	0.000230902792155247	3.04083086404435e-60	1.65712381066327e-06	0.0224848177875352	0.138745346860632	1.10012978241565e-06	0.0717043854909318	6.98802126504412e-05	1.45658096063430e-285	0.0122329173478690	0.0181468105767388	7.42830976964875e-17	6.414612162224e-12	4.01382186004676e-10	0.0260380725453324	0.0341836259429944	8.81559146908094e-21	2.99569462731550e-06	9.25578324747493e-30	1.08531884682211e-07	0.00422747284019474	0.000389555393004684	0.00051900760684947	1	0.0365036607110897	5.37538452831747e-05	2.40543539530161e-10	0.00430834144981262	0.000453741983548343	7.00630474146573e-11	0.0853923965228344	1.88001401248434e-05	4.58817845058622e-08	0.0291473870618125	0.148175572184948	3.81201239613307e-17	6.29580033039916e-50	3.85665557176974e-05	1.69849042982988e-08	1.59359198980478e-37	0.117238684565412	0.148601110622828	0.00285430815618188	0.0546529561038591	2.50370882513486e-06	0.0273985267822129	2.78559118807898e-17	5.05943568910269e-10	3.90946612532569e-05	0.00473530919277235	0.00407725052877545	0.00394261211468111	0.0316284565945114	0.0437882482244676	0.0436014495812508	0.000290485486757144	4.02232593865848e-05	0.000180123620864892	3.77813328651087e-26	0.00772198617966791	1.11501403937914e-07	0.0090634776474083	6.13325488987018e-09	0.027533806749027	4.33591847881168e-10	5.28130500736309e-08	5.86014130896591e-32	1.10908925111549e-13	3.14757001593802e-43	0.000433867462911264	0.00195505820008260	3.95756907093776e-17	4.51858224222773e-10	2.53006528288625e-13	2.5092478007687e-39	9.99888579946316e-08	0.0224894701912102	7.16106396301264e-06	0.00412708803969244	2.91722552076216e-12	5.26346021644744e-11	1.50903488231328e-07	2.22382950888917e-11	1.31355845907334e-29	1.43359677524799e-08	1.09342089591900e-13	4.86257688082628e-10	7.10434542456469e-39	1.03947651987253e-07	8.35129507661415e-05	0.00506948518438369	1.99847032083828e-16	1.13780672623349e-10	0.0080888754363854	3.16178501342417e-17	2.72280854298610e-10	6.23781615490598e-05	2.19822299081159e-07	0.00489467812104951	1.8352948568424e-07
D00437	0.0194677527102292	0.00653133083485585	0.000114011018012978	1.46417783092553e-06	0.0221441405712548	0.000477694218784834	2.65796132486746e-08	0.0327469329979273	1.60486838832867e-06	0.0620847313539885	0.00279673975479256	0.130946554209317	0.00793654295548453	1.09708498078623e-63	0.0294960742217527	0.0267854310947995	0.0029172908250078	0.000163529697477117	8.01464888937909e-08	0.0351346408408048	0.00655364158992489	5.72878951236524e-08	0.00644567122798203	0.0191744815518249	0.00276132748974533	0.0287794524752925	8.30786167292721e-11	0.0179326968618006	0.0365036607110897	1	0.0163276785275165	0.0175354092136019	0.0250329569565581	0.0129708436063518	1.04001988522723e-10	0.0516049373909525	0.00130961981092601	5.5604437317655e-10	0.0327710321175381	0.0501632732970003	1.15291519800856e-10	0.00699226752934299	3.66716975035460e-07	9.23688584714226e-08	0.000485846225546905	0.0609290302681631	0.0731582640075112	0.00915423588254395	0.0677105045595368	0.0212602281974764	0.0318211069134017	2.44703717163255e-08	0.00158111349505107	0.0136592535480295	0.038228251762942	0.00976524359935804	0.023103259783915	0.000285552523442376	0.000273006416232605	0.00773286776408859	0.00242436608297608	0.0127078465062557	0.0147426634713713	0.00398917758155189	0.00429823630884891	6.5881997466096e-07	0.0211676143409314	0.0159901001620605	0.00545836003657857	0.0620482541220256	0.00151546187909010	8.21051523274825e-07	1.66973021592555e-08	5.15662401639277e-06	0.0153290928333748	0.0498189487122522	0.00245002947985488	0.000453968834661563	0.000211770960639482	4.69399952238395e-16	0.000616000621334641	0.0255652241271880	0.0063966764356028	0.00336949570208658	0.0171189914427440	0.0257876243671833	0.0130724869340522	0.00571970955106555	6.12190048331611e-14	0.0109296226577505	1.05821462433785e-11	0.0375083074041071	0.000162245392787614	3.91340979495912e-26	8.26587218976429e-05	0.0285987876270133	2.22467011268982e-07	0.000313913678894719	0.00495195189548662	0.000189773465578679	0.00589868071458353	0.0125496132670276	1.74610252423022e-06	0.00678210516402442	0.00250626580034616
D00440	3.41970868215106e-28	1.87040151203537e-10	1.23061014419243e-34	1.67006609593455e-23	1.93834086996874e-31	2.66970937600708e-05	2.32794893744415e-22	4.01784490505156e-23	0.0117231475694506	2.76811862207169e-05	0.00667210102841813	0.00105509927259595	0.174055593145813	1.47455427276253e-64	0.171883024266419	0.00593030741685794	0.00272985663124807	0.0017638402864523	0.000665902400640729	0.0350655695994346	0.00327399687176667	3.3585818686904e-25	1.39171309642391e-23	3.58011511572417e-78	7.99428715525275e-07	0.000432222564090409	0.0802632030350351	0.0231634605637753	5.37538452831747e-05	0.0163276785275165	1	0.0293264892503122	1.87124494666855e-08	0.00074921248661833	1.24314611644847e-05	2.58832835680462e-05	1.53735865571531e-17	4.71123665016831e-08	9.90086294356542e-43	7.21380712442924e-05	7.08797506292802e-65	4.29985827062091e-14	1.84480880155147e-25	0.040312757389118	2.49982859079777e-05	2.81916987882301e-05	3.75531277176467e-05	3.42887309525522e-10	1.14010218538436e-11	1.21517182865599e-23	9.64026341442285e-20	1.2927785371993e-23	1.44920981137349e-23	0.23610218602369	0.00517147163622241	0.00572385954105373	0.000403098019837062	0.00122217851342392	0.00132160177450351	3.12976242103775e-16	0.0188020320618342	1.62845355760717e-28	0.000809186777823566	1.45282959627487e-105	0.0203916309946287	6.66238494679384e-70	0.0277558323313620	8.68202022228637e-33	9.39992629225653e-85	0.0336115174440416	7.52793985469724e-12	3.89570017649253e-17	1.74909783011293e-05	0.0282543001833434	0.0253584004656528	0.0209155957871874	2.62345635103385e-17	0.0162434650664768	2.09799315223308e-08	1.66328317996926e-39	0.00959004818050703	1.35191656102183e-05	2.88157710886484e-16	0.00412798503944763	0.0140987827925121	0.00729765996006337	3.63374666916431e-05	0.0192060619319791	8.6521466627793e-65	9.10417842271414e-29	0.0134753582997237	0.0536245858496864	3.08901869743966e-05	6.57103188180036e-33	8.99823981220493e-11	0.00553642809244756	0.0396364578403581	0.0113390263156847	0.00432749445098463	8.35922880908516e-08	0.002434210964371	2.97201100229337e-16	1.48542844133704e-05	0.00109195965789842	4.77668917491289e-05
D00443	5.8566170963138e-14	1.40214692848372e-14	1.13575197062173e-34	4.25591823680729e-10	4.30152846701647e-12	0.000331156277469606	1.31711177666386e-35	1.47804433928150e-13	1.76982919075801e-09	5.89092758945824e-09	3.03167389529979e-10	0.000205171904396969	0.00838291956026055	1.84382998955698e-128	0.0336727495093568	6.24728919705896e-05	0.00569820228856181	6.97634232367135e-14	2.89035778955326e-09	0.00235603376388709	0.000577676158104729	4.81049530327463e-37	0.0734721368111214	0.0115833994944552	0.00535248151146535	0.00055241933113304	0.0735931891518503	0.0213431631060444	2.40543539530161e-10	0.0175354092136019	0.0293264892503122	1	0.00088271934501387	2.31253356910664e-10	4.06358075659483e-15	0.00902165953749632	9.1829689761017e-05	3.90662683197042e-07	1.18433208754095e-10	0.00959685022812735	3.58001878964407e-47	1.39493915593341e-63	1.83699102891136e-11	0.0127988280077907	1.23966613864187e-13	1.38423238671235e-05	1.69591943228363e-06	3.47323924845742e-05	1.32481304170972e-05	0.0388176279054039	5.1801025615471e-12	0.000324420247859482	0.000369544559337251	0.0277500115017359	0.000970199107423089	0.000532790950947112	0.000807786482118657	2.90163627086072e-34	0.000294506559797451	1.49914997012941e-05	0.00413034554720372	0.0121613460139211	0.00849026175738777	0.00995731589658895	8.60209152434734e-13	1.04715588431547e-37	3.06667931200037e-06	1.34161505363210e-27	3.63833062718024e-18	6.9779802845014e-10	4.48345612490006e-07	2.73021227377097e-81	3.24051753956138e-08	0.00234707633340084	1.60960002496675e-10	0.0214404945094024	5.93610774959878e-05	1.19389420720222e-23	0.000215452830072221	8.02322339622875e-44	6.79766982949088e-07	6.73970164423774e-07	1.04601620238957e-10	9.56848284560667e-05	7.78587191533065e-07	7.68344943034517e-05	7.2174627877503e-40	3.41858049140805e-07	5.05597651534408e-09	2.15347906779435e-09	1.27717505162337e-13	4.86518593362322e-10	6.93803402846348e-10	6.67380306777622e-14	6.978522543376e-05	0.00103869839671619	6.33502472926615e-47	0.00177397929845661	0.0218433116302420	1.33231198134204e-23	0.00452096998713597	1.51889445186859e-12	4.47202393992243e-07	1.66073645245523e-14	3.94298776595308e-07
D00451	7.085254459397e-14	0.00387563584668693	3.11534486103651e-52	1.35431920811128e-07	0.0143495363665348	6.49719318017252e-05	0.00427103243174062	0.0343052830950533	0.0199884659884272	0.0390213567463434	0.000396045590330948	4.1082559129489e-05	0.0112168431459145	3.27767630233827e-57	0.0111015443837378	0.000159681423409397	0.000622047161562421	1.16634068252027e-05	0.000686382460081568	0.000160272284409932	0.0098302522894867	2.84387680257215e-47	0.0325774961746902	3.77793130877256e-09	4.41849746529149e-08	0.559564823242752	0.000811655202961877	8.49122865572645e-06	0.00430834144981262	0.0250329569565581	1.87124494666855e-08	0.00088271934501387	1	0.0128461040056344	2.79759462949828e-05	0.0269642954101854	0.000748538265343398	0.00136634199769963	0.0150036128565824	0.0225925485079088	5.62177210580748e-05	0.000665694720258049	3.06885572538641e-07	0.0196035710902584	0.000989916054738118	0.0324505489130558	0.006845862731404	9.33295909398405e-10	0.0134396435172716	0.00232043569099100	0.0124505250026487	2.70580967452529e-05	2.63808845118535e-05	0.0119856942601899	0.644036541980407	0.544503435273731	0.885941844416105	1.06440830881070e-09	5.27962499647319e-05	5.09207479163837e-06	0.00524023424739494	3.58946294336022e-09	0.0294823262687102	0.00230755867993207	0.0309008235561602	0.00073548927791421	0.0169036684242681	0.00168302702502166	0.0435430793541731	7.15372791134094e-05	3.7874990786373e-15	1.87773213607192e-21	5.41149724967274e-06	2.73527851645515e-07	0.000200388299578619	0.0172360611867433	0.000182431828182562	5.10501361265565e-07	0.0323911274953494	6.05365895775973e-16	1.81533451273900e-09	7.09176004968821e-12	0.00801930994605394	0.0049076232789721	0.00125484832054955	0.0177121114881213	0.00733392094374303	0.0225713894875477	3.73643494845384e-05	0.0233636660719993	5.33272150755745e-06	3.86489998542753e-40	0.00337414207191764	2.64323492683719e-05	0.00251438778472869	0.62267551811435	0.000135595697510565	0.0135542009407752	0.00268527211330827	0.00253998169128167	0.0126975897828498	5.29798847730435e-10	2.21449655077876e-05	0.0159879860038406	1.95774758893498e-05
D00454	1.35270153985275e-05	0.0560348980110831	0.0128355917718709	0.00155017085698373	0.00138367062230200	0.109026925983274	9.21744041515806e-16	6.26760188905377e-05	0.0160016620837165	0.0101465141356283	0.0377354040343347	0.00580475029908573	0.0132593169595202	0.0103884085029707	0.0270590026000358	0.0496321062825803	0.00269953960967413	2.23751375551444e-14	0.0193090664826006	0.0395601598706156	0.00322940939578849	7.75129678577537e-08	2.54776723581975e-10	3.9636063167532e-09	1.84261927194957e-10	0.0213136696783133	0.00536264083157156	0.0810756854609323	0.000453741983548343	0.0129708436063518	0.00074921248661833	2.31253356910664e-10	0.0128461040056344	1	0.00322004428467669	0.00914672753258823	0.0276542065833965	0.00840492938805946	0.0109298365702691	0.000303398083905729	0.00590029848071593	1.34924488542035e-07	4.35368336266453e-12	0.0337543646679074	0.0344093370259254	0.000238010104457087	0.000317157080116116	0.00181347743497913	0.00318366691876542	0.0326218666048460	0.000381651925485221	0.0213258981850103	0.0242900533921854	0.0172444218297587	0.00247371275491000	0.0259869195162961	0.0117135587983901	7.28609646794718e-09	4.91153660486876e-08	3.89360331277562e-09	7.26688277022997e-05	0.000686355714551373	0.0145114717252568	0.00175738013827176	0.0268554274349066	0.00512775236006273	0.0336550835262918	2.22632127805664e-27	2.53848641284306e-14	0.000153374206011674	0.0442227788971389	3.00720750970816e-11	0.00452937950348924	0.0231188251841310	0.189681041459610	0.0106232198921436	0.00592987880210207	0.0216934477803030	0.00382740948626414	6.35117976545136e-16	0.0130637809301713	0.00524817784562619	3.65791321676943e-09	0.000411415994090797	0.00477341105314387	0.00414931816058876	2.44616057776748e-27	0.000293948794806978	0.00607261369339071	1.06226149456985e-21	0.00446344555494901	3.0618133038291e-12	0.00249972995045085	0.0226889203559517	0.039632096684919	0.0162077226602682	0.0110806029652343	0.00827093552652906	0.000431297020374294	0.00413798454653464	4.55545113521189e-09	3.01154910444159e-14	0.00280067017532199	0.0522778660034443	0.0636954457449986
