D00136	D00219	D00225	D00228	D00252	D00293	D00303	D00319	D00331	D00332	D00336	D00340	D00351	D00358	D00364	D00367	D00380	D00392	D00437	D00451	D00456	D00474	D00477	D00480	D00512	D00513	D00528	D00537	D00538	D00539	D00542	D00545	D00547	D00549	D00550	D00552	D00560	D00593	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00658	D00677	D00678	D00694	D00697	D00708	D00711	D00726	D00738	D00740	D00741	D00765	D00771	D00775	D00809	D00816	D00831	D00960	D00963	D00964	D01108	D01111	D01118	D01253	D01275	D01350	D01448	D01450	D01453	D01575	D01599	D01768	D01799	D01828	D01854	D02041	D02086	D02101	D02163	D02234	D02253	D02261	D02272	D02409	D03274	D03365	D04034	D04048	D05461
D00336	0.473881087183309	0.61619206706423	0.340658647732367	0.374116647776297	0.274352208369284	0.358128398716929	0.31743248859402	0.136931681308095	0.316326100960997	0.153483599450112	1	0.249411098517531	0.407201528816844	0.218994916231121	0.332547798808577	0.32423442807279	0.415685496744017	0.0237539130228097	0.115113198409781	0.358128398716929	0.27841262105315	0.166274398226485	0.306967198900225	0.285040970407352	0.208808966967665	0.213781226627711	0.11876756982526	0.145489474920428	0.204644799266816	0.0748233295552593	0.0255805999083521	0.0486650935427407	0.0464024360569896	0.121663731501246	0.301613839081644	0.183777071476052	0.366481675228478	0.556825242106299	0.290223733034546	0.311763873146914	0.25394539228858	0.12932464280331	0.287782497202256	0.13429790010775	0.347006659011835	0.215706680308266	0.27386336261619	0.325761821640112	0.174587768962272	0.371216495522735	0.23201018499616	0.356301711831386	0.260255493081073	0.288208491358524	0.27841262105315	0.142520485203676	0.281386598991873	0.32423442807279	0.332547798808577	0.213781226627711	0.23201018499616	0.1074383200862	0.221698532539051	0.17032982268838	0.340658647732367	0.349175537924543	0.249411098517531	0.169812045247858	0.0997644394070124	0.249411098517531	0.0696026564410904	0.364992192148131	0.272084562661563	0.349175537924543	0.236729042980112	0.070098479340604	0.282665579105071	0.364992192148131	0.11600509249808	0.231596162572621	0.446314177286363	0.191037927376094	0.484569849221376	0.221698532539051	0.270754702684267	0.27841262105315	0.243327463002491	0.199528878814025	0.290223733034546	0.252520982796187	0.0475068284012253	0.27594444882222	0.256537272424374	0.183240338792042	0.308362903407529	0.215706680308266	0.237534142006126	0.340658647732367	0.159613594213914
D00340	0.1617800102312	0.257457100555707	0.21823471120284	0.257457100555707	0.166274398226485	0.232783359401564	0.134816675192666	0.166274398226485	0.406447309654927	0.0738995108463504	0.249411098517531	1	0.151815538023227	0.133018919994552	0.188743345269733	0.193092077183484	0.249411098517531	0	0.134816675192666	0.275212177836973	0.146712586947558	0.221698532539051	0.166274398226485	0.187058323888148	0.16091006431957	0.128728051455656	0.106890613313855	0.146712586947558	0.347006659011835	0.0383713986847251	0.0433755829653809	0.0383713986847251	0.0356298718898204	0.153483599450112	0.211621326514549	0.15962310305122	0.133018919994552	0.185608746583564	0.195191120988608	0.145996278272616	0.127359283346992	0.124705549258766	0.133018919994552	0.131269051727353	0.149646659110519	0.31743248859402	0.113368318364553	0.194662369459751	0.23943465457683	0.131269051727353	0.760110252063998	0.171025180831047	0.166274398226485	0.166274398226485	0.21823471120284	0.142520485203676	0.213781226627711	0.232783359401564	0.199528878814025	0.166274398226485	0.155881936573457	0.0369497554231752	0.272084562661563	0.332547798808577	0.181389708441042	0.187058323888148	0.221698532539051	0.114016787220698	0.0262540098743494	0.114016787220698	0.110849266269526	0.110849266269526	0.176055303865949	0.225274090047399	0.139670215169817	0.0491342319454466	0.12932464280331	0.176055303865949	0.103204317277766	0.151815538023227	0.257457100555707	0.176055303865949	0.285040970407352	0.181389708441042	0.0817739180487459	0.181389708441042	0.166274398226485	0.0722933033718975	0.145489474920428	0.112792502622459	0.0415688489677199	0.188743345269733	0.142520485203676	0.0767417997250562	0.142520485203676	0.15962310305122	0.126973194966487	0.181389708441042	0.102608445970528
D00351	0.424473247389183	0.260255493081073	0.34801527749424	0.34801527749424	0.255211403024655	0.332547798808577	0.244321116818985	0.150587437774127	0.212264807148724	0.142520485203676	0.407201528816844	0.151815538023227	1	0.177359225088999	0.34022916182072	0.332547798808577	0.226737634373499	0.0453479259324575	0.108834024593504	0.191037927376094	0.288208491358524	0.155189571363972	0.255211403024655	0.252302770793743	0.195191120988608	0.226737634373499	0.136042780152978	0.136931681308095	0.16240752855507	0.0696026564410904	0.0486650935427407	0.0696026564410904	0.090694854220521	0.113368318364553	0.340105952738052	0.17032982268838	0.371671421366431	0.272084562661563	0.253638117815206	0.31924620610244	0.219819968145017	0.12251771510257	0.249411098517531	0.126973194966487	0.382076852396582	0.17032982268838	0.306967198900225	0.282352318765333	0.190027313604901	0.318397210723086	0.142520485203676	0.289787762434337	0.297170330950456	0.270195024179194	0.260255493081073	0.15871624429701	0.261288055028936	0.216878912471298	0.249411098517531	0.226737634373499	0.216878912471298	0.153483599450112	0.204644799266816	0.213781226627711	0.288208491358524	0.294759024449989	0.234739740058336	0.207842249549811	0.15962310305122	0.34801527749424	0	0.228627172855868	0.281943284563764	0.324814059465745	0.245656463840448	0.050470652771971	0.289639113419621	0.25471756904959	0.133018919994552	0.285040970407352	0.288208491358524	0.203601263230619	0.27841262105315	0.233491686921354	0.249411098517531	0.260255493081073	0.199528878814025	0.23943465457683	0.309107644947702	0.335879717896802	0.0613930407222873	0.311763873146914	0.318089936249712	0.219481766695427	0.326765950722743	0.199528878814025	0.245574158177937	0.260255493081073	0.265575284198759
D00358	0.228032576797002	0.257457100555707	0.146712586947558	0.146712586947558	0.249411098517531	0.155881936573457	0.354003139147449	0.272084562661563	0.151158090367535	0.0738995108463504	0.218994916231121	0.133018919994552	0.177359225088999	1	0.188743345269733	0.155881936573457	0.457253348067342	0.124705549258766	0.234739740058336	0.275212177836973	0.257457100555707	0.221698532539051	0.520509988517753	0.309613949477693	0.124705549258766	0.34533859758495	0.23943465457683	0.146712586947558	0.23943465457683	0.124705549258766	0	0	0.0356298718898204	0.362779416882084	0.176055303865949	0.260255493081073	0.15871624429701	0.243327463002491	0.221698532539051	0.236284093580356	0.23201018499616	0.249411098517531	0.213781226627711	0.228032576797002	0.242670015346799	0.207842249549811	0.360260364787057	0.224469988665778	0.475068284012252	0.30231618073507	0.120926472294028	0.280587485832222	0.234739740058336	0.105015041853003	0.21823471120284	0.230225399175169	0.213781226627711	0.47886930915366	0.498822197035062	0.39905775762805	0.320671839941566	0.0767417997250562	0.166274398226485	0.142520485203676	0.257457100555707	0.225274090047399	0.157523061601702	0.257457100555707	0.0539266700770665	0.114016787220698	0	0.289639113419621	0.378416495114739	0.151158090367535	0.238566703953989	0.0595175172813469	0.150587437774127	0.537193595719787	0.230225399175169	0.204063172585074	0.257457100555707	0.378416495114739	0.240810406196253	0.21823471120284	0.157523061601702	0.181389708441042	0.942219262113164	0.104231891003658	0.169812045247858	0.13382153681139	0.16240752855507	0.157523061601702	0.1074383200862	0.199528878814025	0.216878912471298	0.207842249549811	0.169410992201442	0.498822197035062	0.131549158156515
D00364	0.393807155182059	0.255805999083521	0.360260364787057	0.529998584349754	0.285040970407352	0.381452327005894	0.237534142006126	0.299293318221037	0.262538103454706	0.146712586947558	0.332547798808577	0.188743345269733	0.34022916182072	0.188743345269733	1	0.423242653029098	0.183777071476052	0.0570083936103491	0.237534142006126	0.204644799266816	0.323560020462399	0.193985966560571	0.183777071476052	0.332547798808577	0.242670015346799	0.183777071476052	0.171025180831047	0.042452761900866	0.205397023139945	0.0880271531107774	0.030231618073507	0.0277125659784799	0.0539266700770665	0.176055303865949	0.387972930765537	0.299293318221037	0.38545387867051	0.244321116818985	0.325761821640112	0.324814059465745	0.311763873146914	0.221698532539051	0.219481766695427	0.291993554189626	0.332547798808577	0.21823471120284	0.25471756904959	0.203601263230619	0.205397023139945	0.291993554189626	0.145996278272616	0.34129913543336	0.332547798808577	0.267661007418256	0.483705889176112	0.166274398226485	0.293425173895117	0.204644799266816	0.313545666034723	0.249411098517531	0.236284093580356	0.199528878814025	0.266038837633498	0.199528878814025	0.440136763198281	0.453474271102605	0.255211403024655	0.194662369459751	0.166274398226485	0.224469988665778	0	0.190027313604901	0.350523355500932	0.370554059645072	0.217668049187008	0.00868936405224101	0.314073419919186	0.31504512555901	0.166274398226485	0.234739740058336	0.255805999083521	0.249411098517531	0.277123664496011	0.288792113329055	0.225274090047399	0.440136763198281	0.215706680308266	0.216878912471298	0.353332722114634	0.37597463276652	0.0525080197486988	0.349175537924543	0.241852944588056	0.208808966967665	0.244705209910702	0.257457100555707	0.219819968145017	0.323560020462399	0.200211651946613
D00367	0.482731190603105	0.234739740058336	0.498822197035062	0.554247328992022	0.356301711831386	0.537193595719787	0.285040970407352	0.153483599450112	0.280587485832222	0.103204317277766	0.32423442807279	0.193092077183484	0.332547798808577	0.155881936573457	0.423242653029098	1	0.187058323888148	0.0344017716407201	0.153483599450112	0.211621326514549	0.311763873146914	0.240810406196253	0.187058323888148	0.36580327704051	0.498822197035062	0.225274090047399	0.133018919994552	0.0498822197035062	0.213781226627711	0.0344017716407201	0.0383713986847251	0.0344017716407201	0.0321820128639141	0.178150357093496	0.534452068924883	0.230225399175169	0.420061165056408	0.199528878814025	0.260255493081073	0.31504512555901	0.243868186264077	0.142520485203676	0.226737634373499	0.121663731501246	0.39905775762805	0.230225399175169	0.267661007418256	0.181389708441042	0.213781226627711	0.393011034955591	0.142520485203676	0.256537272424374	0.322766893169113	0.450549177739191	0.311763873146914	0.206409632199927	0.369497554231752	0.142520485203676	0.299293318221037	0.187058323888148	0.176055303865949	0.092374887380135	0.290979947485251	0.249411098517531	0.39905775762805	0.412818266755459	0.304836230474491	0.166274398226485	0.105015041853003	0.311763873146914	0	0.193985966560571	0.342940260461605	0.412818266755459	0.176055303865949	0.0186100017377316	0.279340430339635	0.264082456976726	0.128728051455656	0.243868186264077	0.234739740058336	0.1617800102312	0.344015721118413	0.234739740058336	0.210030083706007	0.311763873146914	0.187058323888148	0.184180119811256	0.34801527749424	0.287107675800337	0.0598586636442075	0.342049364017701	0.228967369594246	0.215706680308266	0.281943284563764	0.279340430339635	0.249411098517531	0.272084562661563	0.155861203344772
D00380	0.293425173895117	0.537193595719787	0.176055303865949	0.142520485203676	0.199528878814025	0.187058323888148	0.342940260461605	0.1617800102312	0.257457100555707	0.0712607414240349	0.415685496744017	0.249411098517531	0.226737634373499	0.457253348067342	0.183777071476052	0.187058323888148	1	0.0767417997250562	0.1617800102312	0.406447309654927	0.211621326514549	0.258648287962226	0.498822197035062	0.21823471120284	0.155881936573457	0.285040970407352	0.142520485203676	0.176055303865949	0.279340430339635	0.119717327288415	0	0	0.0344017716407201	0.191854998134837	0.171025180831047	0.362779416882084	0.208808966967665	0.404450025577999	0.272084562661563	0.230225399175169	0.199528878814025	0.179064199358464	0.181389708441042	0.188743345269733	0.204644799266816	0.249411098517531	0.281386598991873	0.249411098517531	0.279340430339635	0.293425173895117	0.225274090047399	0.272084562661563	0.193985966560571	0.131269051727353	0.211621326514549	0.268596797859894	0.166274398226485	0.356301711831386	0.320671839941566	0.332547798808577	0.406447309654927	0.0554251319569598	0.207842249549811	0.178150357093496	0.249411098517531	0.21823471120284	0.0973311847298754	0.176055303865949	0.0525080197486988	0.176055303865949	0.106890613313855	0.321821126283535	0.241852944588056	0.181389708441042	0.136931681308095	0.0694371034949047	0.147799021692701	0.412818266755459	0.137606088918486	0.173503329505918	0.537193595719787	0.280587485832222	0.540391046002782	0.176055303865949	0.154806475916649	0.142520485203676	0.438963533390855	0.0867521635751558	0.166274398226485	0.110943833504477	0.084905523801732	0.153483599450112	0.140293742916111	0.193985966560571	0.238566703953989	0.199528878814025	0.166274398226485	0.378416495114739	0.0875927259872007
D00392	0.058685433836781	0.0321820128639141	0.0321820128639141	0.0321820128639141	0.0369497554231752	0.153483599450112	0.0935291619440742	0.0935291619440742	0	0.0475068284012253	0.0237539130228097	0	0.0453479259324575	0.124705549258766	0.0570083936103491	0.0344017716407201	0.0767417997250562	1	0.0935291619440742	0.110849266269526	0.142520485203676	0.181389708441042	0.0767417997250562	0.106890613313855	0.115113198409781	0.0767417997250562	0.199528878814025	0.142520485203676	0	0.332547798808577	0	0	0	0.149646659110519	0.0311763873146914	0.0475068284012253	0.0475068284012253	0.12790299954176	0.066509958819473	0.142520485203676	0.0696026564410904	0.0855120915933266	0.0729986379585051	0.090694854220521	0.0831367002910457	0	0.0767417997250562	0.0243325467713703	0.142520485203676	0.0285036979829775	0	0.0965460385917422	0.128728051455656	0.060463236147014	0.184748777115876	0.190027313604901	0.173503329505918	0.110849266269526	0.15962310305122	0.0767417997250562	0.110849266269526	0.0650633744480713	0	0	0.066509958819473	0.0332544805875395	0	0.103204317277766	0.184748777115876	0	0	0.0643640257278282	0.0997644394070124	0.147799021692701	0.0867521635751558	0.0309258924860253	0.0383713986847251	0.0997644394070124	0.190027313604901	0.0453479259324575	0.066509958819473	0.0997644394070124	0.0356298718898204	0.103204317277766	0.017200386998163	0.066509958819473	0.119717327288415	0.0633424378683003	0.02122687977263	0.0604240715798773	0.131269051727353	0.0570083936103491	0.0482730192958711	0.128728051455656	0.042452761900866	0.0997644394070124	0.0376471088546302	0.103204317277766	0.0533030355127698
D00437	0.084905523801732	0.145996278272616	0.145996278272616	0.204644799266816	0.1617800102312	0.153483599450112	0.218994916231121	0.665096595261548	0.0950136568024505	0	0.115113198409781	0.134816675192666	0.108834024593504	0.234739740058336	0.237534142006126	0.153483599450112	0.1617800102312	0.0935291619440742	1	0.215706680308266	0.204644799266816	0.205397023139945	0.1617800102312	0.242670015346799	0.188743345269733	0.193985966560571	0.181389708441042	0.11876756982526	0.181389708441042	0.0935291619440742	0	0	0	0.309613949477693	0.17032982268838	0.275212177836973	0.112941326563891	0.179575990932622	0.46402036999232	0.27841262105315	0.56277419562814	0.825636533510918	0.179575990932622	0.756833987873872	0.173503329505918	0.155881936573457	0.187058323888148	0.139670215169817	0.21823471120284	0.15871624429701	0.124705549258766	0.194662369459751	0.218994916231121	0.190027313604901	0.269633350385332	0.211621326514549	0.199528878814025	0.183777071476052	0.221698532539051	0.264082456976726	0.285040970407352	0.103204317277766	0.16091006431957	0.142520485203676	0.204644799266816	0.179064199358464	0.130127746540537	0.174587768962272	0.0928038744695852	0.0928038744695852	0.0269633350385332	0.199528878814025	0.230225399175169	0.149646659110519	0.120405701920323	0.0457158966920783	0.112637045023699	0.230225399175169	0.211621326514549	0.150587437774127	0.145996278272616	0.296596685423866	0.0997644394070124	0.174587768962272	0.104231891003658	0.269633350385332	0.228032576797002	0.138561832248006	0.105015041853003	0.218307632975716	0.136931681308095	0.155189571363972	0.110849266269526	0.218994916231121	0.142520485203676	0.193092077183484	0.128728051455656	0.236284093580356	0.106146385187592
D00451	0.210030083706007	0.272084562661563	0.234739740058336	0.199528878814025	0.187058323888148	0.249411098517531	0.285040970407352	0.249411098517531	0.321821126283535	0.066509958819473	0.358128398716929	0.275212177836973	0.191037927376094	0.275212177836973	0.204644799266816	0.211621326514549	0.406447309654927	0.110849266269526	0.215706680308266	1	0.272084562661563	0.16091006431957	0.309613949477693	0.36580327704051	0.181389708441042	0.406447309654927	0.258648287962226	0.199528878814025	0.359151981865245	0.0712607414240349	0	0	0.0321820128639141	0.31924620610244	0.228032576797002	0.230225399175169	0.173503329505918	0.285040970407352	0.31743248859402	0.31504512555901	0.243868186264077	0.230225399175169	0.316326100960997	0.242670015346799	0.255805999083521	0.279340430339635	0.299293318221037	0.208808966967665	0.258648287962226	0.313545666034723	0.249411098517531	0.256537272424374	0.249411098517531	0.183777071476052	0.272084562661563	0.166274398226485	0.232783359401564	0.332547798808577	0.181389708441042	0.309613949477693	0.378416495114739	0.0725556838475379	0.23943465457683	0.206409632199927	0.354003139147449	0.280587485832222	0.145996278272616	0.272084562661563	0.0498822197035062	0.199528878814025	0.0997644394070124	0.228032576797002	0.30231618073507	0.241852944588056	0.176055303865949	0.0786143505239414	0.184748777115876	0.228032576797002	0.249411098517531	0.243868186264077	0.234739740058336	0.342940260461605	0.257457100555707	0.272084562661563	0.130839066993509	0.272084562661563	0.266038837633498	0.132041228488363	0.183240338792042	0.147925111339302	0.127359283346992	0.236284093580356	0.209183083615441	0.215706680308266	0.25471756904959	0.184748777115876	0.203224153649661	0.199528878814025	0.112618925959412
D00456	0.262538103454706	0.221698532539051	0.374116647776297	0.332547798808577	0.289639113419621	0.354003139147449	0.304836230474491	0.204644799266816	0.193985966560571	0.0965460385917422	0.27841262105315	0.146712586947558	0.288208491358524	0.257457100555707	0.323560020462399	0.311763873146914	0.211621326514549	0.142520485203676	0.204644799266816	0.272084562661563	1	0.309613949477693	0.211621326514549	0.386185152011363	0.321821126283535	0.289639113419621	0.332547798808577	0.0997644394070124	0.285040970407352	0.184748777115876	0	0	0.030231618073507	0.249411098517531	0.405293035090988	0.172007860559206	0.332547798808577	0.243868186264077	0.249411098517531	0.332547798808577	0.233491686921354	0.218994916231121	0.243868186264077	0.17032982268838	0.34129913543336	0.213781226627711	0.285040970407352	0.226737634373499	0.285040970407352	0.296596685423866	0.134816675192666	0.393011034955591	0.87792706678171	0.304836230474491	0.374116647776297	0.275212177836973	0.391931583721207	0.199528878814025	0.321821126283535	0.211621326514549	0.199528878814025	0.0890756773689451	0.221698532539051	0.193092077183484	0.465567716447523	0.432312238215589	0.255805999083521	0.256537272424374	0.157523061601702	0.221698532539051	0	0.285040970407352	0.362779416882084	0.342940260461605	0.23943465457683	0.0372200034754631	0.244705209910702	0.285040970407352	0.320671839941566	0.288208491358524	0.221698532539051	0.215706680308266	0.171025180831047	0.293425173895117	0.182901139698058	0.332547798808577	0.249411098517531	0.161383945406754	0.249411098517531	0.229408671083819	0.0997644394070124	0.288792113329055	0.221698532539051	0.381452327005894	0.244321116818985	0.306967198900225	0.217668049187008	0.293425173895117	0.181837557526671
D00474	0.199528878814025	0.225274090047399	0.266038837633498	0.225274090047399	0.172007860559206	0.332547798808577	0.205397023139945	0.205397023139945	0.155881936573457	0.119717327288415	0.166274398226485	0.221698532539051	0.155189571363972	0.221698532539051	0.193985966560571	0.240810406196253	0.258648287962226	0.181389708441042	0.205397023139945	0.16091006431957	0.309613949477693	1	0.258648287962226	0.193092077183484	0.34533859758495	0.172007860559206	0.199528878814025	0.0855120915933266	0.249411098517531	0.367553145307709	0	0	0.0369497554231752	0.207842249549811	0.21823471120284	0.332547798808577	0.190027313604901	0.249411098517531	0.199528878814025	0.210030083706007	0.181389708441042	0.188743345269733	0.110849266269526	0.234739740058336	0.215706680308266	0.216878912471298	0.17032982268838	0.17032982268838	0.199528878814025	0.234739740058336	0.16091006431957	0.211621326514549	0.280587485832222	0.280587485832222	0.309613949477693	0.720520729574113	0.433758822586991	0.16091006431957	0.206409632199927	0.258648287962226	0.240810406196253	0.0575561003826936	0.173503329505918	0.147799021692701	0.225274090047399	0.232783359401564	0.1617800102312	0.151158090367535	0.187058323888148	0.151158090367535	0	0.257457100555707	0.21823471120284	0.422080397310006	0.216878912471298	0.0192934584940187	0.131763883346812	0.21823471120284	0.191854998134837	0.130127746540537	0.225274090047399	0.181389708441042	0.206409632199927	0.187058323888148	0.140020388352136	0.225274090047399	0.213781226627711	0.105811162079471	0.148585165475228	0.136129271415045	0.194662369459751	0.1617800102312	0.092090558727825	0.280587485832222	0.122160558409493	0.332547798808577	0.108834024593504	0.225274090047399	0.118394755383093
D00477	0.332547798808577	0.289639113419621	0.211621326514549	0.142520485203676	0.199528878814025	0.225274090047399	0.386185152011363	0.228032576797002	0.21823471120284	0.0712607414240349	0.306967198900225	0.166274398226485	0.255211403024655	0.520509988517753	0.183777071476052	0.187058323888148	0.498822197035062	0.0767417997250562	0.1617800102312	0.309613949477693	0.211621326514549	0.258648287962226	1	0.257457100555707	0.155881936573457	0.285040970407352	0.142520485203676	0.110849266269526	0.230225399175169	0.119717327288415	0.0415688489677199	0.0369497554231752	0.0712607414240349	0.23943465457683	0.205397023139945	0.427561455611027	0.208808966967665	0.332547798808577	0.243868186264077	0.332547798808577	0.255211403024655	0.179064199358464	0.267661007418256	0.188743345269733	0.269633350385332	0.303631076046454	0.387972930765537	0.281386598991873	0.332547798808577	0.374116647776297	0.151158090367535	0.311763873146914	0.228032576797002	0.1617800102312	0.249411098517531	0.268596797859894	0.206409632199927	0.725559831408562	0.320671839941566	0.712603423662773	0.460450798350337	0.0752942177092604	0.207842249549811	0.221698532539051	0.289639113419621	0.257457100555707	0.124705549258766	0.211621326514549	0.0525080197486988	0.176055303865949	0	0.321821126283535	0.36580327704051	0.21823471120284	0.183240338792042	0.0486789445985661	0.169410992201442	0.36580327704051	0.137606088918486	0.226737634373499	0.289639113419621	0.517297573568847	0.320671839941566	0.211621326514549	0.154806475916649	0.176055303865949	0.563885571483133	0.0867521635751558	0.216878912471298	0.131591629034544	0.133018919994552	0.183777071476052	0.105811162079471	0.193985966560571	0.294759024449989	0.199528878814025	0.211039699832806	0.332547798808577	0.129883823078413
D00480	0.304836230474491	0.131269051727353	0.386185152011363	0.386185152011363	0.498822197035062	0.412818266755459	0.436469422405679	0.277123664496011	0.272084562661563	0.0311763873146914	0.285040970407352	0.187058323888148	0.252302770793743	0.309613949477693	0.332547798808577	0.36580327704051	0.21823471120284	0.106890613313855	0.242670015346799	0.36580327704051	0.386185152011363	0.193092077183484	0.257457100555707	1	0.332547798808577	0.344015721118413	0.249411098517531	0.102322399633408	0.249411098517531	0.0688035432814402	0.0767417997250562	0.0688035432814402	0.0643640257278282	0.359151981865245	0.418367164875277	0.178150357093496	0.27841262105315	0.169812045247858	0.340105952738052	0.498822197035062	0.324814059465745	0.288792113329055	0.374116647776297	0.204644799266816	0.427561455611027	0.268596797859894	0.393807155182059	0.177359225088999	0.39905775762805	0.467645809720371	0.205397023139945	0.249411098517531	0.393011034955591	0.313545666034723	0.342940260461605	0.240810406196253	0.266038837633498	0.280587485832222	0.249411098517531	0.257457100555707	0.321821126283535	0.090694854220521	0.279340430339635	0.285040970407352	0.652305796485175	0.554247328992022	0.230225399175169	0.30231618073507	0.0486650935427407	0.264082456976726	0	0.221698532539051	0.758209739493295	0.447220038396179	0.219481766695427	0.037552268606212	0.325761821640112	0.293425173895117	0.240810406196253	0.389324738919502	0.1617800102312	0.293425173895117	0.176055303865949	0.30231618073507	0.206409632199927	0.264082456976726	0.344015721118413	0.163792258974039	0.340105952738052	0.307615608627153	0.10180063161531	0.262538103454706	0.187058323888148	0.313545666034723	0.39441771355123	0.178150357093496	0.346121748434295	0.30231618073507	0.153912668955792
D00512	0.322766893169113	0.138561832248006	0.36580327704051	0.36580327704051	0.369497554231752	0.443397065078102	0.332547798808577	0.157523061601702	0.211621326514549	0.0332544805875395	0.208808966967665	0.16091006431957	0.195191120988608	0.124705549258766	0.242670015346799	0.498822197035062	0.155881936573457	0.115113198409781	0.188743345269733	0.181389708441042	0.321821126283535	0.34533859758495	0.155881936573457	0.332547798808577	1	0.232783359401564	0.137606088918486	0.0249411098517531	0.221698532539051	0.115113198409781	0	0	0	0.184748777115876	0.354003139147449	0.191854998134837	0.261288055028936	0.177359225088999	0.294759024449989	0.323560020462399	0.308794883430161	0.174587768962272	0.177359225088999	0.183777071476052	0.332547798808577	0.191854998134837	0.185608746583564	0.108439955057846	0.137606088918486	0.362779416882084	0.146712586947558	0.1617800102312	0.293425173895117	0.465567716447523	0.241852944588056	0.359151981865245	0.285040970407352	0.114016787220698	0.117369870029168	0.155881936573457	0.146712586947558	0.0356298718898204	0.199528878814025	0.172007860559206	0.36580327704051	0.378416495114739	0.210030083706007	0.171025180831047	0.107853340154133	0.321821126283535	0	0.166274398226485	0.311763873146914	0.427561455611027	0.156493492587022	0.018776134303106	0.166274398226485	0.105015041853003	0.133018919994552	0.221698532539051	0.138561832248006	0.105015041853003	0.151158090367535	0.205397023139945	0.213781226627711	0.205397023139945	0.120926472294028	0.10121002613402	0.212264807148724	0.217669227410873	0.106132403574362	0.210030083706007	0.138135838091738	0.256537272424374	0.233491686921354	0.191854998134837	0.207058101056072	0.107853340154133	0.100105825973307
D00513	0.256537272424374	0.176055303865949	0.211621326514549	0.176055303865949	0.199528878814025	0.225274090047399	0.30231618073507	0.264082456976726	0.257457100555707	0.0712607414240349	0.213781226627711	0.128728051455656	0.226737634373499	0.34533859758495	0.183777071476052	0.225274090047399	0.285040970407352	0.0767417997250562	0.193985966560571	0.406447309654927	0.289639113419621	0.172007860559206	0.285040970407352	0.344015721118413	0.232783359401564	1	0.230225399175169	0.110849266269526	0.230225399175169	0.0767417997250562	0.0415688489677199	0.0767417997250562	0.0712607414240349	0.347006659011835	0.205397023139945	0.199528878814025	0.181389708441042	0.208808966967665	0.243868186264077	0.262538103454706	0.255211403024655	0.242670015346799	0.267661007418256	0.221698532539051	0.381452327005894	0.249411098517531	0.281386598991873	0.249411098517531	0.332547798808577	0.418367164875277	0.151158090367535	0.272084562661563	0.264082456976726	0.193985966560571	0.249411098517531	0.178150357093496	0.206409632199927	0.309613949477693	0.232783359401564	0.240810406196253	0.309613949477693	0.0752942177092604	0.260255493081073	0.221698532539051	0.289639113419621	0.257457100555707	0.249411098517531	0.249411098517531	0.0525080197486988	0.176055303865949	0	0.280587485832222	0.321821126283535	0.21823471120284	0.207842249549811	0.0486789445985661	0.169410992201442	0.241852944588056	0.221698532539051	0.255211403024655	0.176055303865949	0.321821126283535	0.155881936573457	0.289639113419621	0.175025734851269	0.249411098517531	0.332547798808577	0.153483599450112	0.191037927376094	0.15293873808087	0.084905523801732	0.249411098517531	0.158356094670751	0.193985966560571	0.238566703953989	0.199528878814025	0.211039699832806	0.249411098517531	0.115434501716844
D00528	0.110849266269526	0.090694854220521	0.199528878814025	0.124705549258766	0.142520485203676	0.213781226627711	0.21823471120284	0.21823471120284	0.128728051455656	0	0.11876756982526	0.106890613313855	0.136042780152978	0.23943465457683	0.171025180831047	0.133018919994552	0.142520485203676	0.199528878814025	0.181389708441042	0.258648287962226	0.332547798808577	0.199528878814025	0.142520485203676	0.249411098517531	0.137606088918486	0.230225399175169	1	0.090694854220521	0.166274398226485	0.199528878814025	0	0	0	0.349175537924543	0.232783359401564	0.130127746540537	0.142520485203676	0.142520485203676	0.155189571363972	0.221698532539051	0.16240752855507	0.166274398226485	0.17032982268838	0.176055303865949	0.131269051727353	0.130127746540537	0.210030083706007	0.0950136568024505	0.216878912471298	0.142520485203676	0.0965460385917422	0.225274090047399	0.299293318221037	0.146712586947558	0.332547798808577	0.207842249549811	0.191854998134837	0.213781226627711	0.178150357093496	0.142520485203676	0.172007860559206	0.0598586636442075	0.190027313604901	0.15962310305122	0.199528878814025	0.166274398226485	0.138561832248006	0.240810406196253	0.124705549258766	0.16091006431957	0	0.120926472294028	0.232783359401564	0.206409632199927	0.148585165475228	0.0297587586406734	0.0941177721365755	0.155881936573457	0.93113443525065	0.16240752855507	0.090694854220521	0.193092077183484	0.0643640257278282	0.285040970407352	0.0498822197035062	0.16091006431957	0.230225399175169	0.126684875736601	0.0831367002910457	0.118728772035479	0.11876756982526	0.205397023139945	0.130839066993509	0.55868086067927	0.151815538023227	0.181389708441042	0.12361961333582	0.16091006431957	0.136810919265884
